run,time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,etubesm(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
co2,2036.67,250,3.1000,778.5986,303.6123,15.9796,467.1591,12.9050,0.0000,0.0000,9.3432,0.1084,0.0000,0.0000,9.3432,0.1084,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,60.4193,0.7010,0.0000,935522992128.0000,241.6770,2.8040,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,5.3413,0.1278,0.0000,0.0000,0.6606,0.0296,0.0000,0.0000,467.1591,12.9050,0.0000,0.0000,9.3432,0.0000,0.0000,0.0000,0.0000,0.0000,0.3215,0.2115,0.0000,0.0000,0.0000,0.0000,11.3407,0.2543,0.0000,0.0000,215.4742,4.8309,0.0004,0.0009,2.4480,0.0541,0.0000,0.0000,46.5114,1.0287,9.4890,27.0213
co2,2037.75,293,60.0000,643.6768,216.2386,11.3810,321.8384,35.3448,0.0000,0.0000,9.6552,0.4590,0.0000,0.0000,9.6552,0.4590,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,62.4366,2.9679,0.0000,935522992128.0000,249.7466,11.8716,0.0000,0.0000,0.0000,0.0000,0.0839,0.0000,0.0000,0.0000,0.8403,0.0000,28.9453,0.4517,0.0000,0.0000,1.4400,0.0602,0.0000,0.0000,321.8384,35.3448,0.0000,0.0000,9.6552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.1561,0.3499,0.0000,0.0000,154.9665,6.6483,-0.0143,-0.0129,1.6561,0.0729,0.0000,0.0000,31.4659,1.3852,0.4688,3.7282
co2,2038.67,250,3.1000,392.4520,148.3078,7.8057,235.5363,8.8903,0.0000,0.0000,4.7075,0.0746,0.0000,0.0000,4.7075,0.0746,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,30.4416,0.4826,0.0000,935522992128.0000,121.7666,1.9305,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,23.8296,0.2308,0.0000,0.0000,0.6369,0.0289,0.0000,0.0000,235.5363,8.8903,0.0000,0.0000,4.7075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0284,0.0187,0.0000,0.0000,0.0000,0.0000,5.1657,0.1154,0.0000,0.0000,98.1484,2.1919,-0.0567,-0.0576,1.3427,0.0301,0.0000,0.0000,25.5108,0.5711,0.0851,0.2001
co2,2039.75,293,60.0000,520.4703,137.6261,7.2435,260.2351,29.7777,0.0000,0.0000,7.8071,0.3867,0.0000,0.0000,7.8071,0.3867,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,50.4856,2.5004,0.0000,935522992128.0000,201.9425,10.0018,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.8403,0.0000,19.6220,0.2901,0.0000,0.0000,1.0438,0.0507,0.0000,0.0000,260.2351,29.7777,0.0000,0.0000,7.8071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.2678,0.2153,0.0000,0.0000,100.0887,4.0906,0.0317,0.0147,1.0357,0.0427,0.0000,0.0000,19.6791,0.8105,0.1447,1.2874
co2,2040.67,250,3.1000,594.5499,192.9566,10.1556,356.9764,11.3370,0.0000,0.0000,7.1272,0.0951,0.0000,0.0000,7.1272,0.0951,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,46.0893,0.6149,0.0000,935522992128.0000,184.3570,2.4594,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,18.0445,0.2935,0.0000,0.0000,1.0910,0.0535,0.0000,0.0000,356.9764,11.3370,0.0000,0.0000,7.1272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0526,0.0346,0.0000,0.0000,0.0000,0.0000,6.9042,0.1543,0.0000,0.0000,131.1790,2.9321,-0.0497,-0.0530,1.7283,0.0385,0.0000,0.0000,32.8368,0.7310,0.1985,0.4709
co2,2041.75,293,60.0000,624.0900,187.1942,9.8523,312.0450,34.5250,0.0000,0.0000,9.3614,0.4483,0.0000,0.0000,9.3614,0.4483,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,60.5367,2.8991,0.0000,935522992128.0000,242.1469,11.5963,0.0000,0.0000,0.0000,0.0000,0.1079,0.0000,0.0000,0.0000,0.8403,0.0000,61.5120,0.6087,0.0000,0.0000,1.6797,0.0796,0.0000,0.0000,312.0450,34.5250,0.0000,0.0000,9.3614,0.0000,0.0000,0.0000,0.0000,0.0000,0.2005,0.0000,0.0000,0.0000,0.0000,0.0000,7.0067,0.2849,0.0000,0.0000,133.1282,5.4131,-0.0086,-0.0014,1.4869,0.0609,0.0000,0.0000,28.2512,1.1562,0.5453,4.8509
co2,2042.67,250,3.1000,844.9734,385.7521,20.3028,507.0444,14.0313,0.0000,0.0000,10.1379,0.1178,0.0000,0.0000,10.1379,0.1178,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,65.5582,0.7620,0.0000,935522992128.0000,262.2329,3.0479,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,40.1108,0.5646,0.0000,0.0000,0.8930,0.0417,0.0000,0.0000,507.0444,14.0313,0.0000,0.0000,10.1379,0.0000,0.0000,0.0000,0.0000,0.0000,0.3030,0.1993,0.0000,0.0000,0.0000,0.0000,14.4229,0.3516,0.0000,0.0000,274.0349,6.6807,-0.0004,0.0101,3.0688,0.0694,0.0000,0.0000,58.3068,1.3194,9.8250,23.6543
co2,2043.75,293,60.0000,500.4787,185.3663,9.7561,250.2393,30.3275,0.0000,0.0000,7.5072,0.3938,0.0000,0.0000,7.5072,0.3938,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,48.5464,2.5466,0.0000,935522992128.0000,194.1857,10.1864,0.0000,0.0000,0.0000,0.0000,0.1111,0.0000,0.0000,0.0000,0.8403,0.0000,25.4995,0.3415,0.0000,0.0000,1.7378,0.0724,0.0000,0.0000,250.2393,30.3275,0.0000,0.0000,7.5072,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6033,0.3446,0.0000,0.0000,125.4619,6.5480,-0.0374,-0.0202,1.6321,0.0879,0.0000,0.0000,31.0107,1.6702,1.0253,4.5318
co2,2044.67,250,3.1000,640.6262,300.9427,15.8391,378.4108,12.5202,0.0000,0.0000,7.8665,0.1089,0.0000,0.0000,7.8665,0.1089,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,50.8698,0.7045,0.0000,935522992128.0000,203.4791,2.8180,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,25.3108,0.2686,0.0000,0.0000,0.4251,0.0185,0.0000,0.0000,378.4108,12.5202,0.0000,0.0000,7.8665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0308,0.0202,0.0000,0.0000,0.0000,0.0000,10.2832,0.2474,0.0000,0.0000,195.3812,4.7009,-0.0432,-0.0523,2.9078,0.0684,0.0000,0.0000,55.2484,1.2991,0.0534,0.1254
co2,2045.75,293,60.0000,520.8715,148.9148,7.8376,260.4357,29.7434,0.0000,0.0000,7.8131,0.3862,0.0000,0.0000,7.8131,0.3862,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,50.5245,2.4976,0.0000,935522992128.0000,202.0981,9.9902,0.0000,0.0000,0.0000,0.0000,0.1913,0.0000,0.0000,0.0000,0.8403,0.0000,13.8594,0.1391,0.0000,0.0000,0.7325,0.0315,0.0000,0.0000,260.4357,29.7434,0.0000,0.0000,7.8131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5926,0.2393,0.0000,0.0000,106.2587,4.5473,0.0010,0.0010,1.1701,0.0521,0.0000,0.0000,22.2327,0.9905,1.1796,8.3830
co2,2046.67,250,3.1000,770.0956,330.6926,17.4049,463.5310,12.6511,0.0000,0.0000,9.1969,0.1055,0.0000,0.0000,9.1969,0.1055,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,59.4735,0.6822,0.0000,935522992128.0000,237.8941,2.7288,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,33.0935,0.5260,0.0000,0.0000,1.8149,0.0819,0.0000,0.0000,463.5310,12.6511,0.0000,0.0000,9.1969,0.0000,0.0000,0.0000,0.0000,0.0000,0.2533,0.1666,0.0000,0.0000,0.0000,0.0000,11.8814,0.2616,0.0000,0.0000,225.7460,4.9709,-0.0058,0.0160,2.9279,0.0638,0.0000,0.0000,55.6297,1.2114,5.1794,17.2608
co2,2047.75,293,60.0000,547.7857,162.5991,8.5579,273.8929,30.3501,0.0000,0.0000,8.2168,0.3941,0.0000,0.0000,8.2168,0.3941,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,53.1352,2.5485,0.0000,935522992128.0000,212.5408,10.1940,0.0000,0.0000,0.0000,0.0000,0.2628,0.0000,0.0000,0.0000,0.8403,0.0000,17.7476,0.2154,0.0000,0.0000,0.7135,0.0295,0.0000,0.0000,273.8929,30.3501,0.0000,0.0000,8.2168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1384,0.2704,0.0000,0.0000,116.6291,5.1380,-0.0084,-0.0028,1.2601,0.0582,0.0000,0.0000,23.9415,1.1060,1.6531,11.4893
co2,2048.67,250,3.1000,823.2469,386.2633,20.3297,494.7980,13.3351,0.0000,0.0000,9.8535,0.1116,0.0000,0.0000,9.8535,0.1116,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,63.7191,0.7215,0.0000,935522992128.0000,254.8764,2.8861,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,27.6470,0.3625,0.0000,0.0000,1.0616,0.0470,0.0000,0.0000,494.7980,13.3351,0.0000,0.0000,9.8535,0.0000,0.0000,0.0000,0.0000,0.0000,0.3462,0.2277,0.0000,0.0000,0.0000,0.0000,14.4609,0.3367,0.0000,0.0000,274.7576,6.3966,0.0042,0.0116,3.0722,0.0677,0.0000,0.0000,58.3723,1.2863,10.5601,25.3070
co2,2049.75,293,60.0000,342.5378,95.7347,5.0387,171.2689,21.6491,0.0000,0.0000,5.1381,0.2811,0.0000,0.0000,5.1381,0.2811,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,33.2262,1.8179,0.0000,935522992128.0000,132.9047,7.2715,0.0000,0.0000,0.0000,0.0000,0.1290,0.0000,0.0000,0.0000,0.8403,0.0000,20.3595,0.1260,0.0000,0.0000,1.8419,0.0737,0.0000,0.0000,171.2689,21.6491,0.0000,0.0000,5.1381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5865,0.2080,0.0000,0.0000,68.1426,3.9524,-0.0002,0.0097,0.7764,0.0508,0.0000,0.0000,14.7507,0.9658,1.1097,5.3385
co2,2050.67,250,3.1000,778.8635,288.3000,15.1737,468.0354,13.7763,0.0000,0.0000,9.3248,0.1153,0.0000,0.0000,9.3248,0.1153,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,60.3007,0.7457,0.0000,935522992128.0000,241.2026,2.9828,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,15.1409,0.2130,0.0000,0.0000,0.8143,0.0364,0.0000,0.0000,468.0354,13.7763,0.0000,0.0000,9.3248,0.0000,0.0000,0.0000,0.0000,0.0000,0.2295,0.0000,0.0000,0.0000,0.0000,0.0000,10.6624,0.2466,0.0000,0.0000,202.5857,4.6859,-0.0106,-0.0088,2.4116,0.0562,0.0000,0.0000,45.8206,1.0685,3.0914,10.5316
co2,2051.75,293,60.0000,479.3148,160.0667,8.4246,240.0961,27.6089,0.0000,0.0000,7.1766,0.3574,0.0000,0.0000,7.1766,0.3574,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,46.4084,2.3113,0.0000,935522992128.0000,185.6338,9.2452,0.0000,0.0000,0.0000,0.0000,0.1723,0.0000,0.0000,0.0000,0.8403,0.0000,16.8664,0.2864,0.0000,0.0000,1.8560,0.0771,0.0000,0.0000,240.0961,27.6089,0.0000,0.0000,7.1766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.7529,0.2516,0.0000,0.0000,109.3047,4.7807,0.0435,-0.0053,1.4112,0.0644,0.0000,0.0000,26.8120,1.2227,1.0246,7.5916
co2,2052.67,250,3.1000,797.3335,343.5383,18.0810,478.8581,13.1364,0.0000,0.0000,9.5543,0.1101,0.0000,0.0000,9.5543,0.1101,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,61.7842,0.7120,0.0000,935522992128.0000,247.1369,2.8480,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,48.2153,0.4863,0.0000,0.0000,1.1237,0.0499,0.0000,0.0000,478.8581,13.1364,0.0000,0.0000,9.5543,0.0000,0.0000,0.0000,0.0000,0.0000,0.4003,0.0000,0.0000,0.0000,0.0000,0.0000,12.7522,0.2986,0.0000,0.0000,242.2925,5.6736,-0.0109,-0.0326,2.8134,0.0624,0.0000,0.0000,53.4541,1.1862,6.9805,16.6737
co2,2053.75,293,60.0000,598.9602,213.2783,11.2252,299.4801,33.9737,0.0000,0.0000,8.9844,0.4412,0.0000,0.0000,8.9844,0.4412,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,58.0991,2.8528,0.0000,935522992128.0000,232.3966,11.4111,0.0000,0.0000,0.0000,0.0000,0.2093,0.0000,0.0000,0.0000,0.8403,0.0000,40.6175,0.4760,0.0000,0.0000,1.4803,0.0605,0.0000,0.0000,299.4801,33.9737,0.0000,0.0000,8.9844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0899,0.3722,0.0000,0.0000,153.7072,7.0723,0.0010,0.0010,1.5936,0.0752,0.0000,0.0000,30.2790,1.4284,1.4468,9.0195
co2,2054.67,250,3.1000,783.6446,378.0884,19.8994,470.1868,13.5172,0.0000,0.0000,9.4037,0.1135,0.0000,0.0000,9.4037,0.1135,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,60.8108,0.7343,0.0000,935522992128.0000,243.2433,2.9370,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,24.7198,0.3598,0.0000,0.0000,0.9406,0.0416,0.0000,0.0000,470.1868,13.5172,0.0000,0.0000,9.4037,0.0000,0.0000,0.0000,0.0000,0.0000,0.3343,0.2199,0.0000,0.0000,0.0000,0.0000,13.0465,0.3114,0.0000,0.0000,247.8828,5.9171,0.0474,-0.0138,3.6008,0.0809,0.0000,0.0000,68.4152,1.5365,6.5699,16.2399
co2,2055.75,293,60.0000,267.5196,133.9101,7.0479,134.1293,18.2000,0.0000,0.0000,4.0017,0.2352,0.0000,0.0000,4.0017,0.2352,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,25.8777,1.5213,0.0000,935522992128.0000,103.5109,6.0851,0.0000,0.0000,0.0000,0.0000,0.0194,0.0000,0.0000,0.0000,0.8403,0.0000,34.5942,0.2480,0.0000,0.0000,0.6852,0.0282,0.0000,0.0000,134.1293,18.2000,0.0000,0.0000,4.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5944,0.2414,0.0000,0.0000,87.2928,4.5868,0.0249,-0.0043,1.2508,0.0654,0.0000,0.0000,23.7648,1.2432,0.0975,0.8704
co2,2056.67,250,3.1000,721.7614,255.3811,13.4411,434.8322,13.3137,0.0000,0.0000,8.6079,0.1108,0.0000,0.0000,8.6079,0.1108,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,55.6642,0.7164,0.0000,935522992128.0000,222.6570,2.8658,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,9.5881,0.0837,0.0000,0.0000,0.7378,0.0334,0.0000,0.0000,434.8322,13.3137,0.0000,0.0000,8.6079,0.0000,0.0000,0.0000,0.0000,0.0000,0.3437,0.2261,0.0000,0.0000,0.0000,0.0000,9.4216,0.2213,0.0000,0.0000,179.0108,4.2046,-0.0432,-0.0245,2.1614,0.0505,0.0000,0.0000,41.0663,0.9602,6.8321,23.7165
co2,2057.75,293,60.0000,491.4349,142.4923,7.4996,245.7174,27.6358,0.0000,0.0000,7.3715,0.3589,0.0000,0.0000,7.3715,0.3589,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,47.6692,2.3206,0.0000,935522992128.0000,190.6767,9.2823,0.0000,0.0000,0.0000,0.0000,0.0566,0.0000,0.0000,0.0000,0.8403,0.0000,34.7005,0.5353,0.0000,0.0000,1.6993,0.0719,0.0000,0.0000,245.7174,27.6358,0.0000,0.0000,7.3715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1498,0.2219,0.0000,0.0000,97.8459,4.2169,-0.0038,-0.0019,1.2269,0.0548,0.0000,0.0000,23.3106,1.0420,0.2895,2.5392
co2,2058.67,250,3.1000,782.0797,303.5141,15.9744,469.2478,12.9789,0.0000,0.0000,9.3850,0.1090,0.0000,0.0000,9.3850,0.1090,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,60.6894,0.7050,0.0000,935522992128.0000,242.7575,2.8200,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,5.3451,0.1299,0.0000,0.0000,0.6651,0.0299,0.0000,0.0000,469.2478,12.9789,0.0000,0.0000,9.3850,0.0000,0.0000,0.0000,0.0000,0.0000,0.3233,0.2126,0.0000,0.0000,0.0000,0.0000,11.3359,0.2550,0.0000,0.0000,215.3818,4.8442,0.0004,0.0009,2.4477,0.0542,0.0000,0.0000,46.5058,1.0300,9.5236,26.9867
co2,2059.75,293,60.0000,643.4875,216.0667,11.3719,321.7438,35.4335,0.0000,0.0000,9.6523,0.4601,0.0000,0.0000,9.6523,0.4601,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,62.4183,2.9754,0.0000,935522992128.0000,249.6732,11.9014,0.0000,0.0000,0.0000,0.0000,0.0839,0.0000,0.0000,0.0000,0.8403,0.0000,28.9459,0.4577,0.0000,0.0000,1.4467,0.0606,0.0000,0.0000,321.7438,35.4335,0.0000,0.0000,9.6523,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.1501,0.3510,0.0000,0.0000,154.8515,6.6687,-0.0143,-0.0129,1.6546,0.0732,0.0000,0.0000,31.4379,1.3903,0.4672,3.7297
co2,2060.67,250,3.1000,392.3338,148.2646,7.8034,235.4653,8.8892,0.0000,0.0000,4.7061,0.0746,0.0000,0.0000,4.7061,0.0746,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,30.4325,0.4826,0.0000,935522992128.0000,121.7299,1.9302,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,23.8273,0.2336,0.0000,0.0000,0.6396,0.0290,0.0000,0.0000,235.4653,8.8892,0.0000,0.0000,4.7061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0285,0.0188,0.0000,0.0000,0.0000,0.0000,5.1640,0.1153,0.0000,0.0000,98.1155,2.1912,-0.0566,-0.0575,1.3424,0.0301,0.0000,0.0000,25.5058,0.5710,0.0852,0.2003
co2,2061.75,293,60.0000,520.9627,137.6065,7.2425,260.4814,29.8551,0.0000,0.0000,7.8144,0.3877,0.0000,0.0000,7.8144,0.3877,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,50.5334,2.5069,0.0000,935522992128.0000,202.1335,10.0278,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.8403,0.0000,19.6222,0.2923,0.0000,0.0000,1.0477,0.0511,0.0000,0.0000,260.4814,29.8551,0.0000,0.0000,7.8144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.2669,0.2153,0.0000,0.0000,100.0706,4.0908,0.0317,0.0147,1.0357,0.0427,0.0000,0.0000,19.6779,0.8106,0.1447,1.2874
co2,2062.67,250,3.1000,593.7741,192.6281,10.1383,356.5098,11.3267,0.0000,0.0000,7.1179,0.0950,0.0000,0.0000,7.1179,0.0950,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,46.0293,0.6143,0.0000,935522992128.0000,184.1171,2.4572,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,18.0493,0.2958,0.0000,0.0000,1.0967,0.0539,0.0000,0.0000,356.5098,11.3267,0.0000,0.0000,7.1179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0517,0.0340,0.0000,0.0000,0.0000,0.0000,6.8922,0.1540,0.0000,0.0000,130.9513,2.9265,-0.0495,-0.0529,1.7253,0.0384,0.0000,0.0000,32.7801,0.7297,0.1934,0.4588
co2,2063.75,293,60.0000,624.7239,187.1960,9.8524,312.3620,34.6169,0.0000,0.0000,9.3709,0.4495,0.0000,0.0000,9.3709,0.4495,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,60.5982,2.9068,0.0000,935522992128.0000,242.3929,11.6272,0.0000,0.0000,0.0000,0.0000,0.1079,0.0000,0.0000,0.0000,0.8403,0.0000,61.5085,0.6117,0.0000,0.0000,1.6848,0.0801,0.0000,0.0000,312.3620,34.6169,0.0000,0.0000,9.3709,0.0000,0.0000,0.0000,0.0000,0.0000,0.2012,0.0000,0.0000,0.0000,0.0000,0.0000,7.0066,0.2850,0.0000,0.0000,133.1259,5.4141,-0.0086,-0.0014,1.4870,0.0609,0.0000,0.0000,28.2527,1.1564,0.5453,4.8509
co2,2064.67,250,3.1000,845.1589,385.3528,20.2817,507.1557,14.0756,0.0000,0.0000,10.1401,0.1182,0.0000,0.0000,10.1401,0.1182,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,65.5726,0.7644,0.0000,935522992128.0000,262.2905,3.0575,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,40.1184,0.5678,0.0000,0.0000,0.8957,0.0419,0.0000,0.0000,507.1557,14.0756,0.0000,0.0000,10.1401,0.0000,0.0000,0.0000,0.0000,0.0000,0.3041,0.2000,0.0000,0.0000,0.0000,0.0000,14.4005,0.3530,0.0000,0.0000,273.6101,6.7061,-0.0004,0.0101,3.0688,0.0696,0.0000,0.0000,58.3063,1.3223,9.9068,23.5726
co2,2065.75,293,60.0000,499.2421,184.9337,9.7334,249.6211,30.3727,0.0000,0.0000,7.4886,0.3944,0.0000,0.0000,7.4886,0.3944,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,48.4265,2.5504,0.0000,935522992128.0000,193.7059,10.2016,0.0000,0.0000,0.0000,0.0000,0.1112,0.0000,0.0000,0.0000,0.8403,0.0000,25.5028,0.3438,0.0000,0.0000,1.7416,0.0727,0.0000,0.0000,249.6211,30.3727,0.0000,0.0000,7.4886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.5883,0.3464,0.0000,0.0000,125.1768,6.5808,-0.0374,-0.0201,1.6282,0.0884,0.0000,0.0000,30.9355,1.6787,1.0256,4.5359
co2,2066.67,250,3.1000,641.5953,301.0397,15.8442,378.9810,12.5891,0.0000,0.0000,7.8784,0.1095,0.0000,0.0000,7.8784,0.1095,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,50.9472,0.7084,0.0000,935522992128.0000,203.7887,2.8336,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,25.2895,0.2703,0.0000,0.0000,0.4259,0.0186,0.0000,0.0000,378.9810,12.5891,0.0000,0.0000,7.8784,0.0000,0.0000,0.0000,0.0000,0.0000,0.0308,0.0203,0.0000,0.0000,0.0000,0.0000,10.2869,0.2485,0.0000,0.0000,195.4511,4.7212,-0.0432,-0.0523,2.9087,0.0686,0.0000,0.0000,55.2644,1.3043,0.0534,0.1254
co2,2067.75,293,60.0000,521.1660,148.9136,7.8376,260.5830,29.8085,0.0000,0.0000,7.8175,0.3871,0.0000,0.0000,7.8175,0.3871,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,50.5531,2.5030,0.0000,935522992128.0000,202.2124,10.0121,0.0000,0.0000,0.0000,0.0000,0.1913,0.0000,0.0000,0.0000,0.8403,0.0000,13.8595,0.1402,0.0000,0.0000,0.7343,0.0317,0.0000,0.0000,260.5830,29.8085,0.0000,0.0000,7.8175,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5924,0.2396,0.0000,0.0000,106.2549,4.5531,0.0010,0.0010,1.1702,0.0522,0.0000,0.0000,22.2337,0.9925,1.1784,8.3842
co2,2068.67,250,3.1000,771.7280,330.8721,17.4143,464.5136,12.6857,0.0000,0.0000,9.2164,0.1058,0.0000,0.0000,9.2164,0.1058,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,59.5996,0.6841,0.0000,935522992128.0000,238.3984,2.7363,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,33.0966,0.5299,0.0000,0.0000,1.8182,0.0822,0.0000,0.0000,464.5136,12.6857,0.0000,0.0000,9.2164,0.0000,0.0000,0.0000,0.0000,0.0000,0.2539,0.1670,0.0000,0.0000,0.0000,0.0000,11.8875,0.2622,0.0000,0.0000,225.8624,4.9810,-0.0058,0.0160,2.9296,0.0638,0.0000,0.0000,55.6632,1.2130,5.1942,17.2460
